dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,20.608516,7.984132,5.026033,1.115238,-6.251678,9.846358,1.547079
0.010000,20.608756,7.994666,5.036570,1.053686,-6.155212,9.646616,1.549088
0.010000,20.608961,8.004594,5.046500,0.993032,-6.065388,8.982392,1.551055
0.010000,20.609137,8.013925,5.055833,0.933276,-5.975622,8.976616,1.552970
0.010000,20.609285,8.022668,5.064577,0.874384,-5.889150,8.647178,1.554824
0.010000,20.609408,8.030830,5.072740,0.816311,-5.807322,8.182743,1.556608
0.010000,20.609509,8.038420,5.080330,0.759007,-5.730422,7.690080,1.558315
0.010000,20.609591,8.045443,5.087355,0.702447,-5.656000,7.442185,1.559938
0.010000,20.609656,8.051909,5.093820,0.646583,-5.586395,6.960488,1.561467
0.010000,20.609707,8.057823,5.099734,0.591394,-5.518849,6.754576,1.562898
0.010000,20.609746,8.063191,5.105102,0.536794,-5.460015,5.883375,1.564223
0.010000,20.609775,8.068018,5.109930,0.482783,-5.401140,5.887535,1.565436
0.010000,20.609796,8.072311,5.114223,0.429254,-5.352907,4.823311,1.566533
0.010000,20.609810,8.076073,5.117985,0.376207,-5.304625,4.828231,1.567508
0.010000,20.609819,8.079308,5.121220,0.323558,-5.264911,3.971413,1.568357
0.010000,20.609825,8.082021,5.123933,0.271276,-5.228193,3.671732,1.569076
0.010000,20.609828,8.084214,5.126126,0.219294,-5.198211,2.998175,1.569663
0.010000,20.609829,8.085889,5.127801,0.167543,-5.175096,2.311564,1.570114
0.010000,20.609830,8.087062,5.128974,0.117257,-5.028626,14.647015,1.570432
0.010000,20.609830,8.087796,5.129708,0.073440,-4.381731,64.689507,1.570631
0.010000,20.609830,8.088196,5.130108,0.039969,-3.347035,103.469594,1.570740
0.010000,20.609830,8.088364,5.130276,0.016794,-2.317533,102.950196,1.570786
0.010000,20.609830,8.088403,5.130315,0.003888,-1.290621,102.691188,1.570796
0.010000,20.609830,8.088403,5.130315,0.000000,-0.388774,90.184657,1.570796
