dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,14.036938,3.095454,10.969558,8.974891,-0.373935,-0.007999,0.243710
0.010000,14.124002,3.117089,11.059270,8.971152,-0.373924,0.001116,0.243409
0.010000,14.211036,3.138687,11.148944,8.967410,-0.374208,-0.028351,0.243070
0.010000,14.298042,3.160245,11.238581,8.963670,-0.373994,0.021421,0.242691
0.010000,14.385020,3.181759,11.328180,8.959925,-0.374568,-0.057391,0.242274
0.010000,14.471971,3.203226,11.417742,8.956184,-0.374064,0.050345,0.241818
0.010000,14.558896,3.224643,11.507266,8.952435,-0.374907,-0.084279,0.241322
0.010000,14.645795,3.246007,11.596753,8.948691,-0.374343,0.056435,0.240788
0.010000,14.732670,3.267313,11.686203,8.944940,-0.375145,-0.080276,0.240214
0.010000,14.819521,3.288558,11.775614,8.941192,-0.374774,0.037160,0.239602
0.010000,14.906349,3.309740,11.864989,8.937439,-0.375345,-0.057092,0.238950
0.010000,14.993155,3.330855,11.954326,8.933686,-0.375278,0.006677,0.238259
0.010000,15.079939,3.351899,12.043625,8.929931,-0.375542,-0.026405,0.237529
0.010000,15.166703,3.372870,12.132887,8.926172,-0.375848,-0.030567,0.236760
0.010000,15.253446,3.393763,12.222111,8.922415,-0.375738,0.010992,0.235952
0.010000,15.340170,3.414575,12.311297,8.918650,-0.376474,-0.073683,0.235105
0.010000,15.426876,3.435304,12.400446,8.914891,-0.375932,0.054208,0.234218
0.010000,15.513563,3.455945,12.489557,8.911119,-0.377149,-0.121689,0.233292
0.010000,15.600234,3.476496,12.578631,8.907358,-0.376127,0.102259,0.232327
0.010000,15.686888,3.496953,12.667667,8.903581,-0.377694,-0.156742,0.231323
0.010000,15.773526,3.517312,12.756665,8.899814,-0.376656,0.103763,0.230279
0.010000,15.860149,3.537570,12.845625,8.896034,-0.378022,-0.136555,0.229196
0.010000,15.946757,3.557725,12.934548,8.892261,-0.377339,0.068345,0.228074
0.010000,16.033352,3.577772,13.023433,8.888478,-0.378279,-0.094027,0.226912
0.010000,16.119933,3.597708,13.112280,8.884698,-0.378042,0.023731,0.225711
0.010000,16.206502,3.617530,13.201089,8.880912,-0.378524,-0.048236,0.224471
0.010000,16.293059,3.637235,13.289860,8.877125,-0.378753,-0.022935,0.223191
0.010000,16.379604,3.656818,13.378593,8.873337,-0.378756,-0.000301,0.221871
0.010000,16.466139,3.676278,13.467289,8.869543,-0.379461,-0.070462,0.220512
0.010000,16.552663,3.695610,13.555946,8.865753,-0.378975,0.048611,0.219114
0.010000,16.639177,3.714810,13.644566,8.861951,-0.380151,-0.117615,0.217676
0.010000,16.725683,3.733877,13.733148,8.858160,-0.379178,0.097300,0.216199
0.010000,16.812179,3.752806,13.821691,8.854352,-0.380809,-0.163128,0.214681
0.010000,16.898668,3.771594,13.910197,8.850558,-0.379364,0.144532,0.213125
0.010000,16.985107,3.790228,13.998622,8.842535,-0.802313,-42.294877,0.211529
0.010000,17.071395,3.808685,14.086862,8.823960,-1.857516,-105.520356,0.209897
0.010000,17.157407,3.826934,14.174788,8.792675,-3.128464,-127.094797,0.208230
0.010000,17.243020,3.844947,14.262276,8.748722,-4.395311,-126.684712,0.206532
0.010000,17.328109,3.862699,14.349197,8.692111,-5.661115,-126.580360,0.204806
0.010000,17.412592,3.880170,14.435467,8.627066,-6.504504,-84.338868,0.203054
0.010000,17.496448,3.897358,14.521067,8.559960,-6.710525,-20.602135,0.201277
0.010000,17.579678,3.914263,14.605996,8.492924,-6.703599,0.692583,0.199476
0.010000,17.662282,3.930884,14.690256,8.425968,-6.695629,0.797051,0.197653
0.010000,17.744260,3.947223,14.773847,8.359096,-6.687167,0.846193,0.195807
0.010000,17.825614,3.963281,14.856770,8.292298,-6.679841,0.732584,0.193940
0.010000,17.906342,3.979058,14.939026,8.225576,-6.672181,0.765982,0.192052
0.010000,17.986446,3.994555,15.020615,8.158932,-6.664426,0.775462,0.190145
0.010000,18.065926,4.009773,15.101538,8.092365,-6.656727,0.769968,0.188218
0.010000,18.144782,4.024714,15.181797,8.025874,-6.649082,0.764503,0.186274
0.010000,18.223014,4.039378,15.261392,7.959459,-6.641491,0.759099,0.184312
0.010000,18.300623,4.053768,15.340323,7.893119,-6.633953,0.753788,0.182334
0.010000,18.377608,4.067883,15.418592,7.826855,-6.626467,0.748606,0.180339
0.010000,18.453970,4.081726,15.496198,7.760664,-6.619031,0.743588,0.178330
0.010000,18.529709,4.095299,15.573144,7.694548,-6.611643,0.738771,0.176307
0.010000,18.604825,4.108603,15.649429,7.628505,-6.604301,0.734193,0.174270
0.010000,18.679318,4.121639,15.725054,7.562535,-6.597002,0.729892,0.172220
0.010000,18.753189,4.134410,15.800020,7.496638,-6.589743,0.725907,0.170158
0.010000,18.826437,4.146918,15.874329,7.430812,-6.582520,0.722281,0.168085
0.010000,18.899062,4.159164,15.947979,7.365059,-6.575319,0.720152,0.166002
0.010000,18.971065,4.171150,16.020973,7.299378,-6.568157,0.716153,0.163909
0.010000,19.042445,4.182879,16.093311,7.233766,-6.561171,0.698660,0.161807
0.010000,19.113203,4.194353,16.164993,7.168225,-6.554083,0.708781,0.159697
0.010000,19.183339,4.205573,16.236020,7.102753,-6.547202,0.688131,0.157579
0.010000,19.252852,4.216543,16.306394,7.037351,-6.540201,0.700080,0.155454
0.010000,19.321743,4.227264,16.376114,6.972018,-6.533318,0.688275,0.153323
0.010000,19.390012,4.237740,16.445182,6.906751,-6.526675,0.664306,0.151187
0.010000,19.457658,4.247972,16.513597,6.841555,-6.519616,0.705868,0.149046
0.010000,19.524681,4.257963,16.581361,6.776422,-6.513340,0.627590,0.146901
0.010000,19.591083,4.267715,16.648475,6.711359,-6.506265,0.707556,0.144753
0.010000,19.656861,4.277232,16.714939,6.646359,-6.499969,0.629613,0.142602
0.010000,19.722018,4.286515,16.780753,6.581425,-6.493452,0.651626,0.140450
0.010000,19.786551,4.295568,16.845918,6.516559,-6.486532,0.692089,0.138296
0.010000,19.850462,4.304394,16.910436,6.451750,-6.480924,0.560759,0.136141
0.010000,19.913751,4.312994,16.974306,6.387009,-6.474108,0.681619,0.133987
0.010000,19.976416,4.321373,17.037529,6.322333,-6.467622,0.648585,0.131833
0.010000,20.038459,4.329532,17.100106,6.257718,-6.461448,0.617407,0.129681
0.010000,20.099880,4.337475,17.162038,6.193158,-6.456032,0.541623,0.127530
0.010000,20.160677,4.345204,17.223325,6.128664,-6.449422,0.660934,0.125383
0.010000,20.220851,4.352723,17.283967,6.064231,-6.443299,0.612341,0.123238
0.010000,20.280403,4.360035,17.343966,5.999857,-6.437386,0.591312,0.121098
0.010000,20.339331,4.367143,17.403321,5.935542,-6.431535,0.585047,0.118962
0.010000,20.397636,4.374049,17.462034,5.871284,-6.425743,0.579184,0.116831
0.010000,20.455318,4.380756,17.520105,5.807084,-6.420006,0.573754,0.114705
0.010000,20.512377,4.387269,17.577534,5.742941,-6.414318,0.568788,0.112586
0.010000,20.568813,4.393590,17.634323,5.678854,-6.408675,0.564318,0.110474
