dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,8.865202,2.334393,15.388809,1.404160,-6.474820,-0.000000,3.164517
0.010000,8.851484,2.334093,15.402527,1.339412,-6.474820,0.000000,3.162408
0.010000,8.838417,2.333834,15.415598,1.274664,-6.474820,-0.000000,3.160409
0.010000,8.825999,2.333612,15.428020,1.209916,-6.474820,0.000000,3.158518
0.010000,8.814217,2.333423,15.439796,1.145168,-6.474820,-0.000000,3.156732
0.010000,8.803098,2.333264,15.450924,1.080419,-6.474820,0.000000,3.155053
0.010000,8.792613,2.333131,15.461404,1.015671,-6.474820,-0.000000,3.153477
0.010000,8.782786,2.333022,15.471237,0.950923,-6.474820,0.000000,3.152005
0.010000,8.773593,2.332932,15.480423,0.886175,-6.474820,-0.000000,3.150633
0.010000,8.765064,2.332861,15.488961,0.821427,-6.474820,0.000000,3.149364
0.010000,8.757170,2.332804,15.496851,0.756678,-6.474820,-0.000000,3.148193
0.010000,8.749927,2.332760,15.504094,0.691930,-6.474820,0.000000,3.147122
0.010000,8.743335,2.332727,15.510690,0.627182,-6.474820,0.000000,3.146149
0.010000,8.737385,2.332702,15.516638,0.562434,-6.474820,-0.000000,3.145273
0.010000,8.732079,2.332685,15.521939,0.497686,-6.474820,0.000000,3.144494
0.010000,8.727432,2.332673,15.526592,0.432937,-6.474820,0.000000,3.143813
0.010000,8.723428,2.332665,15.530597,0.368189,-6.474820,0.000000,3.143227
0.010000,8.720069,2.332660,15.533955,0.303441,-6.474820,-0.000000,3.142736
0.010000,8.717357,2.332658,15.536666,0.238693,-6.474820,0.000000,3.142340
0.010000,8.715292,2.332657,15.538729,0.173945,-6.474820,-0.000000,3.142038
0.010000,8.713854,2.332656,15.540165,0.113256,-6.068819,40.600105,3.141829
0.010000,8.712959,2.332656,15.541059,0.065518,-4.773855,129.496403,3.141698
0.010000,8.712477,2.332656,15.541540,0.030729,-3.478891,129.496403,3.141628
0.010000,8.712279,2.332656,15.541738,0.008890,-2.183927,129.496403,3.141599
0.010000,8.712234,2.332656,15.541783,0.000000,-0.888963,129.496403,3.141593
0.010000,8.712234,2.332656,15.541783,0.000000,0.000000,88.896298,3.141593
